dimension_1,dimension_2,class_index,class,snr_db
-11.319877,-34.2887,6,PAM4,-4.0
6.8268614,50.88463,5,GFSK,12.0
17.357805,-8.715538,9,QPSK,2.0
25.627058,-54.01896,8,QAM64,-2.0
-14.525033,-36.45514,6,PAM4,-4.0
-11.143289,-7.7662463,3,BPSK,10.0
27.656227,-50.135975,8,QAM64,-4.0
-60.14292,15.371569,10,WBFM,18.0
36.017597,-25.440105,8,QAM64,-6.0
-11.473384,-4.0579157,3,BPSK,6.0
-42.15412,-15.743167,4,CPFSK,8.0
43.645428,6.3229775,0,8PSK,6.0
-43.160892,-5.579316,4,CPFSK,4.0
-39.55545,19.311523,1,AM-DSB,2.0
-25.673569,48.59456,10,WBFM,10.0
-54.260834,16.870417,10,WBFM,12.0
18.565441,29.980507,2,AM-SSB,-2.0
-21.50999,-46.5215,6,PAM4,6.0
-39.727703,-13.25718,4,CPFSK,18.0
-22.644255,19.74712,10,WBFM,-6.0
42.498398,-27.671219,8,QAM64,14.0
36.73849,-39.302715,8,QAM64,-4.0
-4.0704036,39.590176,5,GFSK,-4.0
23.488123,-42.184544,7,QAM16,0.0
19.789574,36.712288,2,AM-SSB,6.0
-28.68238,40.637844,10,WBFM,4.0
22.740356,36.731796,2,AM-SSB,-2.0
5.9778156,11.051362,0,8PSK,-6.0
16.190891,-52.17007,7,QAM16,12.0
-7.2609463,-10.731867,3,BPSK,18.0
47.153637,-22.695133,8,QAM64,14.0
-58.740044,8.738557,1,AM-DSB,14.0
9.118196,-9.241649,9,QPSK,6.0
-9.346467,42.07873,5,GFSK,-2.0
41.678158,4.44678,0,8PSK,6.0
38.682255,-30.322563,8,QAM64,0.0
22.025381,-41.265575,7,QAM16,8.0
41.66816,4.3586745,0,8PSK,6.0
40.40812,-28.88747,8,QAM64,2.0
-19.656172,-41.13043,6,PAM4,2.0
23.751797,29.55233,2,AM-SSB,6.0
-41.456123,-3.1179385,4,CPFSK,0.0
2.7662413,8.131364,3,BPSK,-6.0
-11.439102,-48.929512,6,PAM4,16.0
-6.8165402,2.8601882,3,BPSK,0.0
-26.158527,22.998074,1,AM-DSB,-4.0
49.237736,9.134169,0,8PSK,10.0
22.234987,-54.66915,7,QAM16,12.0
33.43388,2.4950092,0,8PSK,0.0
3.1283493,51.165688,5,GFSK,8.0
45.198944,-18.390219,8,QAM64,0.0
-14.31994,-53.624428,6,PAM4,14.0
-51.160126,13.024852,1,AM-DSB,10.0
7.3453426,-19.071587,9,QPSK,14.0
-46.908836,13.602857,10,WBFM,8.0
18.663704,29.073326,2,AM-SSB,2.0
-26.082571,48.242905,10,WBFM,12.0
-8.788858,-10.859867,3,BPSK,6.0
5.3031535,51.36109,5,GFSK,18.0
-37.416794,-19.778479,4,CPFSK,10.0
-0.6838301,6.9382834,3,BPSK,-6.0
36.3895,1.1203568,0,8PSK,2.0
-57.77964,12.091112,10,WBFM,14.0
-30.998404,39.006733,10,WBFM,6.0
-54.81033,9.041523,1,AM-DSB,12.0
-28.989819,28.357267,1,AM-DSB,-2.0
-2.1567357,54.183743,5,GFSK,14.0
37.731388,5.295942,0,8PSK,2.0
-11.852223,-3.1809638,3,BPSK,2.0
24.68261,41.881165,2,AM-SSB,-2.0
-37.067753,18.199747,10,WBFM,-2.0
-44.747986,-8.571034,4,CPFSK,2.0
44.629536,7.7545505,0,8PSK,14.0
-30.973452,44.90335,10,WBFM,16.0
14.7869625,-8.267072,9,QPSK,2.0
-28.38988,45.169598,10,WBFM,12.0
-39.927628,-20.178331,4,CPFSK,10.0
-38.094257,-11.376669,4,CPFSK,14.0
-10.271977,-8.312183,3,BPSK,18.0
19.10627,-55.127316,7,QAM16,16.0
-42.354385,-16.529968,4,CPFSK,14.0
-13.673419,-45.364822,6,PAM4,4.0
25.599855,-52.110016,7,QAM16,-4.0
-42.62095,19.10014,10,WBFM,6.0
16.64919,-50.38653,7,QAM16,6.0
33.999805,-40.05056,7,QAM16,2.0
16.228037,-1.282232,9,QPSK,-2.0
-41.292984,-2.438536,4,CPFSK,2.0
47.751446,8.393532,0,8PSK,10.0
-52.326233,14.605627,1,AM-DSB,10.0
-15.760697,-43.298042,6,PAM4,0.0
50.213383,-22.562391,8,QAM64,16.0
18.162085,27.125216,2,AM-SSB,16.0
-14.326073,-9.265029,3,BPSK,2.0
-53.4297,16.03114,10,WBFM,10.0
2.7188787,18.08732,4,CPFSK,-6.0
-31.541338,-7.372034,4,CPFSK,-2.0
-11.327935,-13.654293,3,BPSK,16.0
8.07649,-15.062535,9,QPSK,14.0
26.849205,30.816986,2,AM-SSB,-4.0
10.802578,-16.80944,9,QPSK,14.0
-39.987255,27.743784,1,AM-DSB,2.0
-15.083285,-10.862938,3,BPSK,16.0
-13.532292,-34.5341,6,PAM4,-4.0
-1.7205548,5.501381,3,BPSK,-4.0
54.49984,-26.12313,8,QAM64,8.0
48.82879,-22.034187,8,QAM64,14.0
-20.757036,24.437868,1,AM-DSB,-6.0
-23.89307,-51.701664,6,PAM4,0.0
-34.369965,-4.5785832,4,CPFSK,-2.0
41.22425,-29.721544,8,QAM64,8.0
12.420754,-15.84631,9,QPSK,16.0
44.592705,4.88276,0,8PSK,6.0
-24.439997,-48.58758,6,PAM4,2.0
-22.433836,-43.869076,6,PAM4,14.0
-1.5049777,49.448204,5,GFSK,6.0
12.924824,-9.236553,9,QPSK,4.0
52.228195,-22.636883,8,QAM64,4.0
27.69908,-45.892086,7,QAM16,-6.0
-36.847244,20.652342,1,AM-DSB,0.0
0.5905399,51.792877,5,GFSK,12.0
-41.887497,17.866524,10,WBFM,6.0
4.0741763,10.397414,4,CPFSK,-6.0
-41.15481,-19.185217,4,CPFSK,8.0
-3.2884607,60.420788,5,GFSK,4.0
23.581598,27.692413,2,AM-SSB,14.0
-10.084927,-44.674427,6,PAM4,6.0
44.36813,10.223405,0,8PSK,8.0
-1.3824724,1.8237917,3,BPSK,-4.0
-37.41059,-16.691048,4,CPFSK,2.0
-3.5056357,2.9373527,3,BPSK,-2.0
-34.081387,-2.4088502,4,CPFSK,-2.0
-13.895274,-37.537167,6,PAM4,0.0
-2.7570484,1.1203324,3,BPSK,-2.0
-19.19539,-48.0158,6,PAM4,18.0
13.1669655,-23.356075,9,QPSK,14.0
34.321194,-36.754433,8,QAM64,-6.0
-15.912471,-42.87758,6,PAM4,4.0
-29.188133,44.98419,10,WBFM,10.0
17.196163,24.943008,2,AM-SSB,8.0
20.895931,26.779812,2,AM-SSB,6.0
21.035015,-51.694214,7,QAM16,6.0
43.439,-26.062248,8,QAM64,16.0
-13.404894,-34.70201,6,PAM4,-4.0
0.7257503,51.6138,5,GFSK,14.0
-14.363279,-4.7917337,3,BPSK,16.0
6.177962,-19.929407,9,QPSK,12.0
9.890665,15.112494,2,AM-SSB,2.0
28.454466,-45.550438,7,QAM16,-6.0
-3.4759266,39.039993,5,GFSK,-4.0
-37.23231,-6.764705,4,CPFSK,10.0
47.444508,-20.813286,8,QAM64,4.0
-51.088844,10.385888,10,WBFM,10.0
-29.23859,43.68263,10,WBFM,14.0
-23.702488,27.849497,10,WBFM,-4.0
34.228268,-37.85474,8,QAM64,-4.0
22.28489,32.013454,2,AM-SSB,8.0
-15.474163,-47.01089,6,PAM4,2.0
9.24992,5.6086235,0,8PSK,-4.0
-8.223087,55.126812,5,GFSK,10.0
3.851205,15.580106,9,QPSK,-6.0
-45.860466,-12.883792,4,CPFSK,14.0
-25.733633,50.152725,10,WBFM,12.0
25.094631,26.157196,2,AM-SSB,14.0
-17.437038,-42.662743,6,PAM4,0.0
32.82484,34.248394,2,AM-SSB,-2.0
2.0100193,17.351448,4,CPFSK,-6.0
14.736292,-4.6925874,9,QPSK,0.0
12.899381,-25.337273,9,QPSK,18.0
16.59806,1.8495028,9,QPSK,-2.0
16.509253,-12.206775,9,QPSK,4.0
-42.884777,-18.54187,4,CPFSK,8.0
14.989099,-20.01642,9,QPSK,12.0
-25.489595,18.31093,1,AM-DSB,-6.0
-7.688018,54.452316,5,GFSK,6.0
-8.504272,-13.798698,3,BPSK,18.0
20.313017,34.702526,2,AM-SSB,14.0
15.730522,-49.990845,7,QAM16,12.0
44.88524,1.2163215,0,8PSK,14.0
39.28631,2.0692325,0,8PSK,0.0
37.195667,-37.857677,8,QAM64,12.0
-18.286789,-50.793083,6,PAM4,18.0
-66.94466,3.5389476,10,WBFM,18.0
-37.529068,-3.7846377,4,CPFSK,6.0
40.74428,-24.52998,8,QAM64,-2.0
10.165048,-21.746807,9,QPSK,16.0
10.173088,5.844104,9,QPSK,-4.0
-26.575634,19.694313,1,AM-DSB,-4.0
-36.774178,21.619345,1,AM-DSB,0.0
-4.975148,55.462757,5,GFSK,4.0
-42.37065,13.662139,1,AM-DSB,2.0
-18.768717,-53.058796,6,PAM4,8.0
13.848782,32.877514,2,AM-SSB,8.0
-44.407433,-11.050864,4,CPFSK,8.0
-19.038143,-40.597893,6,PAM4,0.0
-23.254704,25.623133,1,AM-DSB,-4.0
1.7568982,55.315792,5,GFSK,10.0
-19.658775,-41.02801,6,PAM4,0.0
-48.699566,23.923887,10,WBFM,8.0
-6.422458,-10.405525,3,BPSK,4.0
36.82,38.887493,8,QAM64,10.0
-52.87729,25.401,1,AM-DSB,16.0
-10.564097,-33.756615,6,PAM4,-6.0
-4.617081,44.37185,5,GFSK,0.0
-3.4446223,58.344883,5,GFSK,12.0
-10.142727,-7.100255,3,BPSK,10.0
-8.413473,55.6932,5,GFSK,10.0
-37.93792,-10.109581,4,CPFSK,18.0
-0.2889935,16.325811,4,CPFSK,-4.0
1.6093042,21.332216,4,CPFSK,-6.0
-16.41367,-38.36545,6,PAM4,-2.0
30.80555,27.896324,2,AM-SSB,8.0
3.249605,62.049816,5,GFSK,0.0
-13.500602,-3.9967244,3,BPSK,8.0
37.711025,-31.200356,8,QAM64,-2.0
41.168602,-20.754547,8,QAM64,4.0
1.3624349,49.49521,5,GFSK,10.0
-52.52966,10.505923,10,WBFM,10.0
49.893566,-24.3147,8,QAM64,4.0
-40.560486,-10.7930355,4,CPFSK,14.0
31.042706,33.487923,2,AM-SSB,18.0
36.221863,39.525795,2,AM-SSB,18.0
-42.977093,25.6782,1,AM-DSB,6.0
12.433503,-19.801842,9,QPSK,6.0
8.810277,-23.0311,9,QPSK,14.0
37.505768,1.834579,0,8PSK,2.0
-30.464731,44.7455,10,WBFM,16.0
-9.484072,-6.782279,3,BPSK,6.0
10.373813,17.468428,0,8PSK,-6.0
-55.328964,17.14455,10,WBFM,16.0
3.755653,54.515182,5,GFSK,8.0
22.486935,-44.726162,7,QAM16,14.0
50.016983,8.2178,0,8PSK,14.0
-12.861052,-35.119503,6,PAM4,-2.0
-26.464666,-45.29954,6,PAM4,2.0
-2.2294369,0.18820821,3,BPSK,-2.0
-29.79985,-5.845198,4,CPFSK,-2.0
24.020992,39.98106,2,AM-SSB,10.0
-33.34931,-6.9501715,4,CPFSK,0.0
-12.090518,-32.770927,6,PAM4,-4.0
-11.01355,-47.599014,6,PAM4,4.0
23.474121,26.41664,2,AM-SSB,-2.0
37.21059,2.9780152,0,8PSK,0.0
-3.1671994,42.559708,5,GFSK,-4.0
-9.692119,-7.8318214,3,BPSK,8.0
33.482292,37.17964,2,AM-SSB,2.0
54.7633,-26.32573,8,QAM64,12.0
0.77557325,1.1652458,9,QPSK,-6.0
37.473747,-31.394653,8,QAM64,8.0
-39.953087,-5.5848203,4,CPFSK,2.0
-25.224983,-52.634464,6,PAM4,-2.0
8.690063,-15.95686,9,QPSK,16.0
13.838949,-22.159266,9,QPSK,16.0
-31.712944,37.224987,10,WBFM,4.0
0.04239293,4.618202,0,8PSK,-6.0
-16.596575,-49.912766,6,PAM4,14.0
-30.102604,29.56648,1,AM-DSB,-2.0
39.47491,-28.215414,8,QAM64,4.0
-66.76314,4.5551276,1,AM-DSB,18.0
-11.960698,-42.799072,6,PAM4,0.0
8.890886,-19.683756,9,QPSK,14.0
-29.67648,19.179352,1,AM-DSB,-2.0
-20.114037,-48.577137,6,PAM4,16.0
14.495011,-22.465776,9,QPSK,14.0
-12.136994,-10.061314,3,BPSK,14.0
27.28635,40.790283,2,AM-SSB,0.0
-51.52259,10.419924,10,WBFM,10.0
-24.723152,49.65778,10,WBFM,4.0
23.312431,-48.537415,7,QAM16,6.0
45.30121,3.2732363,0,8PSK,6.0
12.27638,-18.230005,9,QPSK,10.0
23.40171,35.304985,2,AM-SSB,8.0
24.8531,31.42618,2,AM-SSB,8.0
-50.274273,24.541212,1,AM-DSB,10.0
24.950169,38.05691,2,AM-SSB,4.0
-28.690157,-49.415596,6,PAM4,2.0
-40.179077,21.050358,1,AM-DSB,2.0
27.477266,42.002533,2,AM-SSB,4.0
14.929142,-12.770339,9,QPSK,4.0
28.507511,-41.287296,7,QAM16,-4.0
15.094256,22.051489,9,QPSK,-6.0
-35.975655,-13.389745,4,CPFSK,8.0
16.794855,1.0730928,9,QPSK,-2.0
-59.05584,9.197805,10,WBFM,14.0
31.213785,43.51478,2,AM-SSB,10.0
22.71118,35.914726,2,AM-SSB,10.0
-23.405218,-43.679146,6,PAM4,18.0
-43.069088,-5.3596973,4,CPFSK,2.0
48.46914,9.481752,0,8PSK,10.0
31.02434,-25.331484,7,QAM16,10.0
1.2436004,48.479664,5,GFSK,8.0
45.466606,12.123315,0,8PSK,12.0
-26.368374,26.436462,1,AM-DSB,-4.0
-9.949421,-9.065227,3,BPSK,12.0
-42.009815,18.896082,1,AM-DSB,6.0
8.489772,-22.378916,9,QPSK,14.0
16.322533,-9.491952,0,8PSK,2.0
-44.80671,-18.461472,4,CPFSK,2.0
-27.534605,40.786095,10,WBFM,2.0
-2.4475346,4.2543926,3,BPSK,-6.0
11.630471,-23.547134,9,QPSK,14.0
31.90049,0.47150764,0,8PSK,-2.0
4.177171,7.3878293,9,QPSK,-6.0
-31.21993,30.84234,10,WBFM,-2.0
32.424576,32.78128,2,AM-SSB,14.0
23.467573,42.266197,2,AM-SSB,-2.0
12.599246,-13.431866,9,QPSK,6.0
20.18631,38.169136,2,AM-SSB,8.0
40.3904,-26.672693,8,QAM64,-4.0
-7.846561,54.80671,5,GFSK,16.0
45.77102,-31.122711,8,QAM64,8.0
49.17179,5.8931785,0,8PSK,12.0
16.884052,-54.653057,7,QAM16,6.0
37.840572,1.5057836,0,8PSK,0.0
10.206363,4.129015,0,8PSK,-4.0
10.835574,-14.601696,9,QPSK,10.0
-5.924611,48.55281,5,GFSK,4.0
-38.007336,-6.697651,4,CPFSK,12.0
-14.558691,-10.11951,3,BPSK,14.0
-19.043377,-47.920967,6,PAM4,18.0
-1.9517623,55.342358,5,GFSK,4.0
-47.95727,15.091445,1,AM-DSB,8.0
32.318962,39.822937,2,AM-SSB,4.0
38.70819,-33.529995,8,QAM64,-2.0
24.185982,36.907337,2,AM-SSB,14.0
-19.936062,-45.207096,6,PAM4,10.0
7.435743,-12.806297,9,QPSK,18.0
31.537405,37.684586,2,AM-SSB,2.0
30.653095,28.407837,2,AM-SSB,4.0
-26.327993,18.691332,10,WBFM,-6.0
46.39046,-31.640831,8,QAM64,4.0
-6.001312,52.397217,5,GFSK,12.0
-35.73289,-3.861124,4,CPFSK,0.0
-3.669476,52.709927,5,GFSK,18.0
18.227257,-54.037994,7,QAM16,18.0
-55.390205,9.319787,1,AM-DSB,12.0
-8.37331,43.86454,5,GFSK,-2.0
8.164648,-18.65037,9,QPSK,12.0
